AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality_class
5.43,173.262,267,338,540,321,247,good
6.08,174.212,268,334,523,319,232,good
8.45,174.206,271,326,512,352,218,good
7.58,173.535,280,325,500,343,227,good
6.64,174.166,289,328,500,358,224,good
7.6,173.955,295,333,503,373,227,good
3.92,182.84,287,344,503,380,226,good
8.95,191.069,276,318,502,375,228,good
8.16,190.971,286,324,504,365,233,good
5.22,190.885,296,320,501,354,245,good
8.06,191.103,286,319,501,352,255,good
6.91,191.009,278,331,500,347,256,good
6.84,194.995,275,353,507,294,256,good
6.41,196.577,276,376,500,320,271,good
5.3,197.135,275,389,500,367,272,good
8.19,196.531,280,381,508,373,262,good
6.84,197.08,273,383,498,367,253,good
7.52,196.943,250,388,494,363,246,good
8.1,197.018,220,388,496,365,245,good
8.54,196.952,207,384,496,379,248,good
8.21,194.6,228,391,506,385,253,good
8.25,192.133,286,392,519,393,256,good
6.9,191.783,294,388,532,382,259,good
7.38,192.432,207,387,543,372,254,good
9.68,191.945,233,389,565,385,243,good
4.29,192.35,252,389,553,390,245,good
8.44,192.036,271,386,541,389,258,good
6.89,191.909,277,389,547,383,259,good
8.19,192.572,283,380,548,392,261,good
8.9,191.789,284,411,562,384,246,good
9.1,192.025,282,394,551,383,227,good
6.15,192.067,281,385,513,381,228,good
7.56,192.615,270,386,459,376,218,good
7.04,192.192,257,384,472,365,218,good
5.75,192.137,239,379,489,346,223,good
5.28,192.4,222,371,487,333,239,good
7.01,192.077,208,369,509,314,242,good
7.46,192.669,200,396,486,311,230,good
6.12,191.687,219,390,496,316,229,good
5.87,191.943,239,331,516,310,221,good
6.98,188.452,238,318,529,311,220,good
7.05,173.834,222,336,545,314,220,good
7.66,168.662,205,326,565,312,221,good
9.28,168.711,216,320,571,312,221,suspect
8.56,169.133,226,297,572,342,220,suspect
7.05,169.234,226,313,587,350,221,suspect
8.99,169.245,222,325,568,348,220,suspect
7.49,169.042,225,346,571,337,218,suspect
7.7,169.289,227,364,572,332,219,suspect
6,169.433,229,359,573,342,221,suspect
7.09,169.194,229,355,562,347,220,suspect
6.24,168.853,235,350,541,342,220,suspect
5.87,174.339,246,351,522,334,221,suspect
7.87,181.126,261,359,512,328,222,good
8.38,180.722,254,357,497,318,221,good
10.52,180.998,238,356,487,331,220,good
7.16,181.327,224,365,481,335,220,good
8.79,180.544,225,388,470,336,225,good
9.79,165.105,240,381,450,338,222,good
7.86,191.453,253,379,434,347,218,good
6.09,195.173,268,362,450,346,224,good
6.85,194.787,278,352,467,350,231,good
9.42,195.097,284,352,457,363,229,good
6.5,194.813,289,355,453,360,236,good
8.63,195.014,296,362,446,356,251,good
6.11,194.876,289,372,444,352,264,suspect
7.46,195.363,277,373,459,351,280,suspect
6.09,184.555,273,369,481,346,291,suspect
6.57,181.434,271,369,487,354,291,suspect
4,182.346,263,385,487,361,291,good
8.38,192.222,250,397,495,379,296,good
7.56,191.954,235,395,514,374,262,good
6.4,191.92,236,371,533,372,256,good
6.83,191.432,242,378,483,370,236,good
6.18,191.037,233,358,495,368,233,good
7.73,191.399,250,345,488,367,238,good
6.88,187.538,259,341,462,357,242,good
5.51,172.91,258,343,422,352,239,good
8.23,173.001,247,345,469,365,228,good
8.45,173.229,244,341,481,364,214,good
5.77,172.872,233,341,484,363,202,good
6.12,172.866,231,343,487,359,202,good
8.15,173.079,239,341,488,351,204,good
7.43,173.279,247,343,501,346,194,good
7.96,173.171,249,342,501,342,194,good
7.54,173.101,248,326,497,336,203,good
6.99,172.849,245,320,502,325,205,good
7.22,172.899,251,317,511,317,207,good
7.89,172.888,246,316,513,316,217,good
4.87,172.991,245,313,512,317,225,good
6.62,173.383,247,328,515,319,233,good
8.66,173.039,250,346,516,330,238,good
5.83,172.533,266,358,517,344,239,good
6.62,172.905,283,353,517,328,235,good
6.69,169.42,290,393,492,316,240,good
7.48,170.045,285,375,475,311,240,good
5.5,170.023,274,368,459,315,240,good
6.76,170.035,264,380,440,303,242,good
8.1,175.985,259,378,430,299,243,good
8.07,176.906,255,378,427,316,245,good
7.83,176.825,252,379,427,330,255,suspect
9.41,176.697,260,380,426,335,267,suspect
7.18,171.346,275,392,420,362,269,suspect
6.6,164.475,287,394,418,365,273,suspect
7.72,163.828,287,386,419,372,279,suspect
6.4,164.67,284,375,409,364,270,suspect
5.38,171.982,285,381,408,377,266,suspect
8.37,172.07,285,388,423,378,265,suspect
5.78,171.752,287,390,446,381,253,suspect
5.89,175.269,287,388,465,391,263,suspect
5.9,188.902,284,385,474,378,267,good
7.46,189.103,285,391,481,377,269,good
6.76,188.724,291,384,506,378,273,good
6.45,189.226,286,375,525,367,274,good
8.56,188.918,280,364,538,352,266,good
8.12,189.118,280,362,552,337,265,good
5.72,190.832,282,363,553,320,261,good
9,193.174,286,361,557,324,248,good
10.55,192.471,284,358,575,314,231,good
5.07,192.464,284,360,552,314,224,good
7.57,193.058,283,364,533,322,209,good
7.68,194.026,274,363,532,323,208,good
6.61,195.772,264,361,560,322,214,good
7.46,192.581,265,363,557,323,212,good
7.2,191.755,265,362,554,325,198,good
7.26,200.04,266,363,552,326,210,good
7.81,199.851,266,363,552,307,216,good
7.43,200.394,270,363,554,312,215,good
8.94,200.046,265,357,552,316,217,good
6.1,199.987,262,366,567,314,212,good
6.51,200.078,265,365,579,318,211,good
7.47,165.601,267,364,592,330,211,good
7.54,156.038,268,364,606,346,212,suspect
7.26,155.987,267,362,601,342,214,suspect
10.14,156.486,264,359,558,347,216,suspect
7.06,156.376,267,376,547,331,216,suspect
6.32,155.426,266,390,537,335,215,suspect
7.09,174.267,263,392,521,348,220,good
7.57,186.878,258,402,520,336,234,good
6.03,186.402,262,409,520,337,256,good
8.49,187.035,257,392,507,311,276,good
7.1,187.315,246,382,480,317,283,good
7.94,187.038,238,387,469,309,272,good
7.73,186.885,235,385,461,314,265,good
8.61,187.22,236,398,453,326,276,good
6.15,180.214,234,394,464,312,282,good
6.04,172.724,241,381,489,310,284,good
7.31,173.035,235,374,484,312,284,suspect
7.98,172.848,219,373,486,322,262,good
8.38,172.862,208,382,510,320,294,good
6.47,172.792,205,390,524,325,270,good
8.83,172.995,202,396,523,333,266,good
7.8,172.965,209,398,524,349,277,good
6.79,172.688,207,386,527,354,281,good
7.73,173.095,207,374,520,363,281,good
9.57,172.823,205,359,513,364,284,good
8.35,173.14,209,341,504,360,291,good
7.61,173.35,211,309,520,348,289,good
7.61,172.999,215,283,538,338,273,good
5.01,173.092,210,349,541,331,256,good
7.12,173.215,206,374,544,319,243,good
9.25,177.132,206,385,546,326,241,good
7.88,177.075,208,385,557,322,244,good
8.68,176.782,210,380,533,322,255,good
8.84,177.161,203,371,535,337,269,good
7.57,176.652,213,352,537,358,277,good
8.65,177.005,225,319,544,369,279,good
8,176.827,239,310,518,383,277,good
7.74,176.226,234,340,487,340,274,good
9.65,176.512,224,327,478,345,274,good
7.88,167.529,220,314,466,362,279,good
7.93,159.348,226,308,450,373,270,good
7.38,158.771,230,309,458,379,266,good
6.08,158.865,232,322,458,370,275,good
6.93,158.796,228,345,435,363,281,good
8.12,158.734,228,355,436,355,284,good
6.17,159.084,233,318,456,354,283,good
6.79,181.689,230,190,481,361,268,good
9.27,183.828,231,211,513,363,261,good
8.82,184.039,236,380,499,359,257,good
7.8,184.271,236,341,482,349,249,good
8.38,183.974,234,337,499,338,246,good
6.14,191.188,231,342,493,325,249,good
7.39,189.015,243,372,488,321,253,good
5.72,184.002,237,387,503,320,255,good
7.19,194.193,233,378,488,320,254,good
6.56,193.7,232,362,473,321,256,good
6.81,176.815,233,365,474,322,254,good
7.75,181.047,234,366,488,325,247,good
10.32,183.569,231,367,501,341,247,good
7.05,190.494,227,361,495,348,245,good
9.03,171.025,215,355,491,355,240,good
4.23,170.587,209,347,476,363,231,good
8.17,171.015,208,343,488,366,221,good
8.31,170.857,207,344,489,365,235,good
7.07,181.177,201,342,476,363,242,good
6.31,197.249,204,351,453,362,236,good
8.01,197.005,216,356,441,360,220,good
8.52,197.247,233,339,438,364,208,good
7.41,173.373,248,320,433,371,201,good
8.51,154.646,260,306,423,367,198,good
8.3,172.503,269,315,427,381,198,good
8.34,189.136,271,340,431,374,200,good
9.3,191.919,275,356,425,372,202,good
6.6,166.288,280,369,425,370,204,suspect
7.09,157.209,284,374,432,368,202,suspect
6.27,156.937,276,375,423,365,201,good
6.86,156.822,270,376,420,364,202,good
8.94,156.578,272,378,431,365,200,good
7.5,157.154,284,379,429,371,207,good
5.18,156.913,295,379,426,368,206,good
8.56,157.212,287,373,418,387,219,suspect
6.91,156.908,274,372,421,379,224,suspect
8.3,157.013,256,375,412,367,222,suspect
7.67,156.856,238,367,418,366,222,good
8.72,157.068,221,378,422,378,190,good
7.86,157.287,219,381,420,383,199,good
6.85,156.773,227,377,430,395,214,good
7.15,157.088,241,386,458,393,214,good
7.55,156.59,250,390,471,383,215,good
6.83,156.898,258,388,483,379,228,good
4.93,157.288,260,385,495,380,230,good
6.07,157.213,259,389,505,379,229,good
7.48,157.092,258,390,502,368,235,good
9.25,157.748,259,394,497,353,238,good
8.45,159.323,260,396,504,349,248,good
7.17,159.024,264,399,523,358,251,good
7.2,158.915,271,381,566,349,247,good
8.9,158.939,265,372,532,329,256,good
7.45,158.599,260,357,531,335,264,good
7.13,168.74,248,342,507,351,268,good
6,176.585,234,342,484,346,266,good
8.27,177.019,224,365,483,330,264,good
8.97,174.408,222,379,471,309,262,good
8.06,172.15,228,386,457,348,260,good
7.18,192.739,240,373,450,349,258,good
6.12,198.752,250,354,430,351,266,good
5.4,198.837,259,341,408,353,269,suspect
8.11,188.937,273,334,408,347,268,suspect
6.6,184.787,276,332,406,333,268,suspect
6.45,186.677,273,333,411,332,265,suspect
8.17,154.494,260,344,406,335,262,suspect
7.32,150.839,246,346,408,340,266,suspect
8.14,151.227,236,334,416,346,272,suspect
8.33,181.897,217,339,441,356,256,good
5.82,191.838,217,359,428,357,263,good
7.06,168.601,215,377,369,334,261,suspect
9.33,151.795,215,393,322,334,262,good
7.17,165.591,217,410,315,327,259,good
6.91,170.899,218,407,336,320,260,good
7.57,171.149,220,372,364,329,261,good
9.07,171.108,228,366,409,341,250,good
7.94,171.301,242,359,446,365,239,good
4.8,170.787,254,317,464,364,225,good
7.13,170.92,256,331,498,374,209,good
5.13,171.228,253,345,512,369,202,good
6.65,171.018,253,344,509,366,197,good
5.35,171.148,257,332,503,362,199,good
8.43,171.336,266,326,498,343,203,good
8.61,173.06,279,327,497,328,206,good
7.71,187.181,288,324,490,324,206,good
6.67,165.863,294,320,471,367,205,good
5.37,158.496,294,315,458,366,193,good
6.08,158.653,294,318,445,339,201,good
7.68,159.244,292,321,455,344,237,good
7.53,159.259,282,325,459,341,246,good
7.19,159.032,279,323,484,336,236,good
8.67,158.63,264,321,477,333,231,good
7.14,159.266,248,327,465,334,226,good
8.17,150.723,257,351,440,335,222,good
9.47,173.696,258,362,419,326,220,good
8.03,185.62,252,357,416,318,209,good
7.27,182.105,249,340,434,312,205,good
7.74,182.05,249,329,472,310,185,good
8.4,182.083,250,324,472,306,179,good
6.87,182.133,248,321,504,309,199,good
9.27,181.865,248,325,534,304,207,good
9.05,182.369,249,326,542,307,209,good
6.34,181.973,250,324,544,317,217,good
9.12,177.414,252,329,554,314,239,good
8.6,193.198,255,321,566,312,246,good
7.38,195.712,253,328,569,315,244,good
8.45,195.868,255,336,558,309,241,good
6.88,195.796,253,326,545,325,241,good
6.95,174.573,257,324,532,348,244,good
6.63,155.317,267,328,533,362,245,good
5.73,154.677,272,328,537,377,259,good
8.81,155.117,265,324,530,409,265,good
6.34,154.755,253,319,529,432,276,good
8.17,154.962,264,321,534,441,276,good
7.68,155.025,268,320,523,427,279,good
10.29,154.826,276,321,507,401,275,good
8.74,154.874,272,325,495,373,273,good
6.18,155.262,271,329,470,341,274,good
8.17,155.202,273,341,461,327,276,good
5.39,155.159,279,363,454,308,271,good
7.41,154.606,287,363,441,323,269,good
5.61,154.852,282,354,447,333,277,suspect
8.51,155.676,283,339,445,342,280,suspect
9.35,154.625,277,332,432,346,267,good
7.29,155.203,274,339,427,345,253,good
5.92,154.88,265,349,443,342,250,good
7.59,155.03,257,354,455,354,251,good
6.87,155.13,255,354,444,358,246,good
7.7,154.617,262,359,452,354,250,good
7.15,154.946,273,351,463,350,246,good
7.56,155.185,271,357,468,327,241,good
8.6,154.793,267,340,466,357,248,good
7,154.904,277,334,463,346,260,good
7.28,154.656,272,335,472,341,253,good
7.65,153.027,252,342,446,345,251,good
8.1,152.902,254,347,397,344,262,good
5.74,159.016,257,365,393,340,280,good
8.43,172.185,283,340,434,336,290,good
9.82,171.467,302,337,468,328,290,good
6.83,171.916,302,323,483,322,289,good
7.67,165.125,289,315,485,317,287,good
8.12,164.74,278,321,469,320,290,good
6.53,155.815,273,323,457,316,291,good
6.28,184.932,274,323,444,317,290,good
8.43,186.24,275,330,423,324,284,suspect
8.42,185.502,276,319,427,341,299,suspect
7.89,185.749,268,321,424,362,312,suspect
6.36,184.565,250,330,434,360,301,suspect
7.59,177.844,248,330,419,360,292,suspect
7.93,177.977,239,328,423,362,287,suspect
8.23,177.461,247,305,448,335,287,suspect
8.56,177.914,250,259,457,336,295,suspect
6.31,177.567,243,304,474,320,299,good
7.45,184.591,230,336,485,331,300,good
5.48,196.328,222,311,493,330,300,good
8.95,182.892,217,324,496,327,288,good
7.23,159.053,222,370,487,330,262,good
7.13,168.431,234,392,475,331,234,good
7.02,175.46,250,383,478,332,219,good
7.58,176.186,262,394,482,334,212,good
6.77,175.75,281,392,469,331,212,good
7.27,175.819,283,374,482,332,224,good
8.53,176.559,272,364,471,363,225,good
6.63,176.346,280,364,494,357,216,good
7.36,176.085,277,363,485,376,215,good
7.06,176.2,271,369,484,366,210,good
8.48,176.037,272,351,488,351,174,good
7.51,175.277,277,345,502,343,181,good
5.76,175.772,283,344,498,327,209,good
6.6,175.966,281,338,498,309,232,good
10.35,170.982,277,337,494,308,247,good
8.97,170.885,272,334,477,299,253,good
7.83,170.764,275,321,470,302,250,good
6.55,171.323,274,308,456,305,241,good
8.53,170.645,276,302,455,289,234,good
8.62,171.097,274,305,452,316,229,good
6.12,170.899,272,307,438,339,233,good
5.71,170.99,272,308,438,341,231,good
8.28,171.287,272,325,459,348,229,good
4.64,171.436,272,319,476,359,231,good
6.15,172.071,272,254,487,371,230,good
6.58,176.915,273,326,498,377,229,good
6.07,176.768,273,357,524,362,232,good
6.42,176.887,271,333,520,355,233,good
7.98,176.47,271,321,532,343,234,good
6.53,164.309,273,336,556,347,236,good
8.94,159.059,266,351,558,352,234,good
7.64,158.848,258,366,538,381,237,suspect
6.88,158.986,252,369,542,394,235,good
8.91,158.914,245,373,497,398,241,good
5.59,158.558,245,379,431,392,238,good
8.12,159.095,246,377,453,354,232,good
7.41,158.657,242,375,462,314,232,good
5.65,165.86,242,373,459,390,231,good
9.4,172.786,236,369,448,425,226,good
7.82,172.918,245,369,441,403,227,good
7.62,172.898,257,367,443,385,232,good
8.79,160.909,256,365,438,382,238,good
6.14,161.228,255,362,445,397,251,good
5.76,161.399,260,363,461,391,257,good
9.33,161.104,280,358,480,390,238,good
7.39,160.628,297,348,491,396,228,good
8.1,160.705,299,338,496,398,219,good
6.62,161.704,296,325,511,396,214,good
7.46,166.438,299,313,502,400,214,good
7.46,165.77,301,301,498,398,216,good
8.15,165.911,297,304,500,393,219,good
7.1,166.173,282,316,499,397,219,good
6.65,165.657,263,299,506,396,215,good
5.74,164.046,256,281,501,387,218,good
7.01,162.068,255,296,507,381,233,good
6.3,157.637,253,308,517,410,244,good
6.06,185.741,251,296,524,422,259,good
8.92,185.913,245,288,532,413,278,good
8.43,185.894,240,300,537,398,287,good
9.26,186.055,241,325,528,395,295,good
9.24,186.351,246,343,526,391,293,good
7.87,185.982,252,347,524,385,284,good
7,184.942,258,345,512,384,271,good
7.44,183.384,264,347,495,388,251,good
9.48,152.027,273,338,507,390,235,good
7.69,152.174,296,341,523,391,223,good
7.26,152.338,295,337,473,391,215,good
6.82,152.117,273,331,382,387,215,good
5.43,151.777,250,332,372,374,217,good
3.79,151.935,258,331,380,364,215,good
7.02,151.698,262,327,392,369,214,good
6.7,151.651,265,324,434,377,227,good
7.1,151.925,263,323,432,388,217,good
6.02,152.368,255,330,427,398,205,good
6.5,151.872,244,326,423,409,210,good
7.54,151.745,241,334,440,416,215,good
10.23,152.24,242,331,435,399,211,good
6.79,151.856,249,326,420,392,211,good
9.94,166.054,255,324,426,391,211,good
8.26,185.111,273,321,440,386,210,good
8.98,185.377,288,322,432,383,213,good
7.52,185.089,267,321,429,380,228,good
6.94,184.733,244,337,438,378,240,good
7.37,166.303,239,344,443,384,240,good
5.97,156.052,244,336,428,390,234,good
7.44,151.921,251,339,424,391,226,good
8,152.121,251,339,427,331,216,good
8.1,151.963,252,342,436,346,209,good
9.96,155.7,245,351,453,353,203,good
7.71,166.841,232,351,482,381,203,good
6.94,170.522,232,354,487,371,210,good
8.97,177.151,244,363,483,355,206,good
6.59,177.292,260,366,480,334,205,good
8.13,177.003,275,354,492,329,214,good
6.24,176.908,287,341,513,298,226,good
7.62,177.1,286,331,521,290,246,good
7.09,162.586,271,328,503,312,247,good
8.4,157.921,255,326,489,310,249,good
8.04,164.426,243,327,468,310,248,good
6.52,165.226,230,324,447,312,243,good
8.2,164.638,224,347,436,311,251,good
8.35,164.917,232,346,436,317,261,good
7.24,165.121,238,345,435,321,262,good
7.69,164.536,236,352,409,310,253,good
7.53,165.153,234,345,441,318,245,good
7.08,165.314,234,334,461,333,237,good
6,164.946,242,327,477,349,222,good
7.8,164.763,255,329,488,355,208,good
7.66,165.274,262,341,506,341,204,good
7.31,166.894,252,347,517,342,214,good
7.25,167.039,240,326,531,339,232,good
8.77,167.126,243,342,548,342,236,good
7.34,188.008,231,362,542,351,226,suspect
7.01,189.252,186,357,538,361,217,suspect
5.71,188.989,204,342,543,377,212,suspect
6.86,189.044,214,337,516,396,214,good
7.44,188.994,217,340,501,386,216,good
9.69,189.411,207,343,484,383,217,good
7.75,188.997,206,340,473,377,222,good
7.31,184.38,217,333,481,360,238,good
7.92,177.794,236,307,472,340,257,good
6.03,178.29,253,312,477,319,269,good
9.88,178.462,257,322,495,308,276,good
7.92,177.938,247,331,498,310,279,good
7.94,180.762,241,316,509,340,283,good
7.81,197.652,242,323,539,343,282,good
6.92,197.783,255,325,556,347,278,good
6.87,198.449,251,329,561,363,278,good
8.8,197.615,239,342,583,379,276,good
6.06,197.781,247,337,622,388,272,good
